Applicant ID,Applicant Name,Job Position,Experience (Years),Skills,Education Level,Application Status,Location,Expected Salary,Resume Score
5140,Applicant_5140,Data Analyst,7,"Deep Learning, React, SQL",Associate's,Offer Made,Dallas,92905,56
9937,Applicant_9937,UX Designer,8,"SQL, Project Management, Machine Learning, Angular, JavaScript, HTML",Bachelor's,Offer Made,Austin,54751,56
4736,Applicant_4736,UX Designer,5,"Agile, Git, Machine Learning",Associate's,Not Shortlisted,Dallas,81144,71
2205,Applicant_2205,Data Scientist,4,"SQL, AWS, Angular",PhD,Under Review,Chicago,139679,89
6415,Applicant_6415,Software Developer,0,"JavaScript, Communication, Power BI",Associate's,Not Shortlisted,San Francisco,148516,79
1005,Applicant_1005,HR Manager,0,"Python, Machine Learning, AWS",PhD,Interview,New York,63535,64
9754,Applicant_9754,Data Scientist,8,"C++, Angular, Project Management, Machine Learning",PhD,Interview,New York,130218,96
2121,Applicant_2121,Web Developer,1,"Docker, Cloud Computing, React, Tableau, Java",PhD,Interview,Los Angeles,62592,80
9317,Applicant_9317,Software Developer,10,"SQL, HTML, CSS, Power BI, Data Science, Deep Learning",Master's,Interview,San Francisco,124465,67
7740,Applicant_7740,Web Developer,1,"Java, React, Data Science, Project Management",Master's,Under Review,New York,124458,54
6180,Applicant_6180,Software Developer,0,"Angular, HTML, Power BI",Master's,Rejected,Boston,144220,98
9512,Applicant_9512,Product Manager,5,"Power BI, React, HTML, JavaScript, Data Science",Master's,Offer Made,Dallas,56551,69
2024,Applicant_2024,Data Scientist,3,"Tableau, Power BI, SQL, C++, Project Management",Bachelor's,Rejected,Seattle,78892,86
5276,Applicant_5276,Software Developer,4,"Deep Learning, JavaScript, Python",Master's,Not Shortlisted,San Francisco,88474,97
9814,Applicant_9814,Software Developer,4,"Docker, Excel, Angular, Tableau, Python, React",Associate's,Under Review,Boston,95133,93
5126,Applicant_5126,Data Analyst,5,"Power BI, Data Science, Machine Learning, Excel, Cloud Computing, HTML",Associate's,Interview,San Francisco,116370,81
7185,Applicant_7185,Product Manager,1,"Python, C++, AWS, JavaScript",Master's,Under Review,San Francisco,112550,81
6917,Applicant_6917,HR Manager,0,"Power BI, Communication, Java",Master's,Rejected,Dallas,103282,61
4866,Applicant_4866,Software Developer,3,"JavaScript, CSS, Git, Machine Learning, Excel",Associate's,Offer Made,San Francisco,97254,95
7532,Applicant_7532,Web Developer,7,"Angular, Java, SQL",Bachelor's,Not Shortlisted,San Francisco,106561,80
6024,Applicant_6024,Software Developer,9,"JavaScript, React, Data Science, SQL",Master's,Rejected,New York,78317,54
3393,Applicant_3393,Software Developer,3,"Python, HTML, CSS, Git",Master's,Not Shortlisted,San Francisco,130598,96
3971,Applicant_3971,Software Developer,5,"Java, C++, Angular, Docker, JavaScript, Agile",Master's,Interview,Seattle,147884,70
5016,Applicant_5016,UX Designer,2,"Python, C++, JavaScript, Data Science, Git",Master's,Rejected,Dallas,105549,64
8957,Applicant_8957,HR Manager,1,"Data Science, HTML, C++, Java, Angular, SQL",PhD,Not Shortlisted,Boston,60234,80
2478,Applicant_2478,HR Manager,3,"React, Tableau, Python, Power BI, Excel, Java, AWS",PhD,Interview,New York,114289,59
3973,Applicant_3973,HR Manager,1,"Power BI, Communication, Python, Git, SQL, Project Management, Deep Learning",Bachelor's,Under Review,Los Angeles,146894,60
4670,Applicant_4670,HR Manager,1,"Power BI, Machine Learning, Excel, Agile",PhD,Offer Made,Seattle,74043,82
5592,Applicant_5592,Data Scientist,9,"Project Management, CSS, Data Science",PhD,Not Shortlisted,Seattle,57633,61
6976,Applicant_6976,Product Manager,10,"C++, Data Science, Excel",Bachelor's,Under Review,Seattle,106639,91
1126,Applicant_1126,Data Scientist,4,"Excel, Data Science, C++, React, Communication",Associate's,Under Review,Dallas,144770,80
9653,Applicant_9653,HR Manager,0,"Project Management, CSS, Communication, SQL, Tableau, Deep Learning",Master's,Interview,Dallas,97790,99
5024,Applicant_5024,HR Manager,0,"JavaScript, Agile, Communication, SQL, Docker, Deep Learning",Associate's,Interview,Chicago,60407,56
1746,Applicant_1746,Data Analyst,6,"Angular, React, Power BI, Excel",Master's,Interview,Austin,95059,79
7897,Applicant_7897,Data Analyst,1,"Power BI, Docker, SQL, Communication, Machine Learning, Git, React",Bachelor's,Offer Made,San Francisco,54178,52
6159,Applicant_6159,Product Manager,8,"SQL, C++, CSS, Excel, Machine Learning, Project Management",Associate's,Under Review,San Francisco,97720,67
2116,Applicant_2116,UX Designer,5,"Tableau, Machine Learning, Excel, HTML, React, Angular",Master's,Not Shortlisted,San Francisco,54354,91
7991,Applicant_7991,Web Developer,6,"HTML, Cloud Computing, CSS, Java, Excel, SQL",PhD,Offer Made,Austin,107426,93
5331,Applicant_5331,UX Designer,8,"Angular, Excel, C++, Git, Python",Master's,Not Shortlisted,Dallas,57437,50
7702,Applicant_7702,Product Manager,2,"Angular, Communication, HTML, Docker",Bachelor's,Not Shortlisted,Chicago,121634,50
7902,Applicant_7902,Product Manager,2,"Communication, Git, Data Science",Master's,Not Shortlisted,Seattle,84048,89
1583,Applicant_1583,UX Designer,10,"HTML, C++, Docker, React, AWS",Bachelor's,Interview,Chicago,119713,54
7612,Applicant_7612,Data Scientist,1,"Machine Learning, Data Science, AWS, Agile, Angular, Git",Associate's,Rejected,San Francisco,145226,91
8440,Applicant_8440,Data Scientist,10,"Python, Cloud Computing, Tableau, HTML, Power BI, CSS",Master's,Not Shortlisted,Austin,71262,74
3596,Applicant_3596,Software Developer,3,"React, Project Management, Angular, Machine Learning, AWS, SQL, Deep Learning",Associate's,Under Review,San Francisco,65372,52
5173,Applicant_5173,Product Manager,8,"C++, Angular, Machine Learning, Git, Python, Project Management",Master's,Not Shortlisted,San Francisco,86014,88
2831,Applicant_2831,Product Manager,6,"Excel, Cloud Computing, Docker, SQL",PhD,Rejected,Boston,139998,72
2428,Applicant_2428,Product Manager,5,"Excel, Deep Learning, Angular",PhD,Under Review,Boston,108935,86
7338,Applicant_7338,Product Manager,6,"Python, CSS, Excel, HTML, Data Science, Power BI",Bachelor's,Offer Made,New York,125849,62
5213,Applicant_5213,Software Developer,0,"Power BI, Java, Agile, Project Management, React",PhD,Not Shortlisted,New York,62335,85
6230,Applicant_6230,HR Manager,3,"Data Science, SQL, JavaScript, AWS, Docker",PhD,Offer Made,Austin,109039,93
3417,Applicant_3417,Data Scientist,9,"JavaScript, Tableau, Cloud Computing, Communication, Deep Learning, C++",Associate's,Under Review,San Francisco,70840,85
1793,Applicant_1793,Data Analyst,1,"C++, AWS, Python, Java, JavaScript",PhD,Interview,Boston,77724,99
1488,Applicant_1488,Web Developer,2,"HTML, Java, Agile, AWS, Power BI, Docker, Cloud Computing",Bachelor's,Under Review,Boston,93232,78
1896,Applicant_1896,Data Analyst,8,"AWS, SQL, Power BI, Machine Learning, Docker, Cloud Computing",Associate's,Under Review,Austin,55945,83
3416,Applicant_3416,Data Analyst,9,"Docker, Data Science, HTML, Python",Bachelor's,Not Shortlisted,Chicago,89520,84
3019,Applicant_3019,Web Developer,7,"SQL, React, C++, Angular",PhD,Rejected,Dallas,146451,93
1571,Applicant_1571,Data Analyst,5,"Deep Learning, Agile, Power BI, Python",Bachelor's,Not Shortlisted,Dallas,106654,87
5085,Applicant_5085,Software Developer,4,"Excel, HTML, Tableau, Data Science",Associate's,Rejected,Chicago,64402,85
6315,Applicant_6315,Software Developer,7,"SQL, Excel, Deep Learning, React",Associate's,Offer Made,Los Angeles,149378,50
5413,Applicant_5413,Data Analyst,3,"Agile, HTML, AWS, Power BI, CSS",Associate's,Interview,Austin,84471,83
3397,Applicant_3397,Product Manager,9,"Python, Data Science, JavaScript",Associate's,Rejected,Los Angeles,108459,88
7289,Applicant_7289,Data Scientist,2,"Data Science, Java, Project Management, Cloud Computing, Python",Master's,Rejected,Dallas,107608,97
6242,Applicant_6242,HR Manager,0,"C++, Cloud Computing, SQL",Bachelor's,Interview,San Francisco,114099,89
8967,Applicant_8967,UX Designer,4,"CSS, SQL, Java, Deep Learning, Cloud Computing, Tableau",PhD,Rejected,Los Angeles,85926,79
1483,Applicant_1483,HR Manager,4,"Tableau, Excel, Power BI, React, CSS",PhD,Offer Made,Seattle,107665,69
6479,Applicant_6479,Data Analyst,7,"CSS, Java, HTML, Excel, React, C++",Bachelor's,Interview,New York,110219,55
1913,Applicant_1913,Data Scientist,1,"React, Data Science, Project Management, Machine Learning, SQL",Bachelor's,Not Shortlisted,Seattle,96311,74
8447,Applicant_8447,Data Scientist,1,"SQL, Tableau, Communication, Data Science",Bachelor's,Interview,Seattle,50975,78
9590,Applicant_9590,UX Designer,9,"Deep Learning, CSS, Agile, Docker, Cloud Computing, Java, Tableau",Master's,Interview,Los Angeles,102943,74
7934,Applicant_7934,HR Manager,1,"CSS, Project Management, Java, Machine Learning, JavaScript, HTML, Agile",Associate's,Offer Made,Chicago,69316,84
4428,Applicant_4428,Software Developer,4,"JavaScript, SQL, Project Management",PhD,Interview,Los Angeles,68582,93
5090,Applicant_5090,UX Designer,9,"Docker, AWS, Angular, Power BI, Communication, React, Tableau",Associate's,Not Shortlisted,Los Angeles,113639,90
5621,Applicant_5621,HR Manager,2,"Machine Learning, Git, Cloud Computing, HTML",PhD,Interview,Seattle,60861,99
8050,Applicant_8050,Software Developer,5,"Git, Angular, JavaScript, Tableau",Master's,Rejected,Austin,131328,78
3383,Applicant_3383,Product Manager,0,"Data Science, Excel, AWS, Power BI, Project Management, Deep Learning",Bachelor's,Under Review,Boston,67452,65
5617,Applicant_5617,UX Designer,2,"Angular, HTML, Excel, Java",PhD,Interview,New York,113889,62
6507,Applicant_6507,Web Developer,5,"Data Science, Docker, Excel, Angular, Project Management, React",PhD,Offer Made,Seattle,124733,74
2063,Applicant_2063,Software Developer,7,"Java, C++, Angular, Docker",Associate's,Interview,Chicago,84645,87
5624,Applicant_5624,UX Designer,10,"Communication, SQL, Machine Learning, Power BI",PhD,Not Shortlisted,New York,107134,92
8988,Applicant_8988,Data Analyst,10,"Excel, Data Science, React, AWS, Communication, JavaScript",PhD,Offer Made,New York,130762,84
1958,Applicant_1958,HR Manager,3,"C++, Communication, React, JavaScript",PhD,Under Review,Los Angeles,69871,70
1617,Applicant_1617,Web Developer,4,"SQL, AWS, Data Science",PhD,Not Shortlisted,San Francisco,148783,54
2418,Applicant_2418,Data Analyst,8,"Tableau, Agile, SQL, Machine Learning",Master's,Not Shortlisted,San Francisco,138428,74
2480,Applicant_2480,Data Scientist,6,"JavaScript, HTML, Communication, Machine Learning",Associate's,Interview,Dallas,109581,96
8158,Applicant_8158,Software Developer,0,"Communication, Machine Learning, C++, HTML, Power BI",Master's,Not Shortlisted,Dallas,98641,63
2992,Applicant_2992,Data Scientist,9,"Tableau, AWS, C++, HTML, Git, Project Management, JavaScript",Associate's,Under Review,Chicago,115983,56
6336,Applicant_6336,Data Scientist,9,"Power BI, Communication, Agile, C++, Project Management",Associate's,Not Shortlisted,Boston,122986,93
4391,Applicant_4391,Data Analyst,5,"JavaScript, React, Cloud Computing, Tableau",Bachelor's,Rejected,New York,65337,62
1387,Applicant_1387,Data Analyst,2,"Git, CSS, Docker, JavaScript, Machine Learning, React",Associate's,Offer Made,New York,75306,82
1556,Applicant_1556,Data Scientist,9,"SQL, JavaScript, CSS, Git, Docker, Data Science, Power BI",Master's,Not Shortlisted,Austin,121810,67
2382,Applicant_2382,Data Scientist,9,"Python, Java, HTML",Master's,Under Review,Austin,118132,89
7890,Applicant_7890,Data Scientist,10,"Project Management, AWS, Agile, SQL, Machine Learning, Excel, Git",Master's,Offer Made,Chicago,53775,72
6427,Applicant_6427,Product Manager,10,"Machine Learning, CSS, Project Management, Docker, HTML, Angular, Deep Learning",Master's,Offer Made,Dallas,66623,65
2393,Applicant_2393,Product Manager,5,"Angular, Excel, Tableau, React, Power BI",PhD,Not Shortlisted,Dallas,56673,65
4568,Applicant_4568,Data Analyst,4,"Power BI, Data Science, Docker",Master's,Interview,Seattle,86218,80
9373,Applicant_9373,Data Analyst,6,"HTML, Deep Learning, CSS, Git, Docker, AWS",Master's,Rejected,Chicago,66080,90
7512,Applicant_7512,Product Manager,7,"Communication, Data Science, Excel",Bachelor's,Offer Made,San Francisco,63988,92
5949,Applicant_5949,Product Manager,6,"Java, Cloud Computing, Angular, AWS, Data Science, Git, Docker",Associate's,Under Review,Chicago,111302,63
7507,Applicant_7507,UX Designer,2,"Angular, Tableau, C++, Docker, Excel, Python",PhD,Interview,Dallas,143175,69
4361,Applicant_4361,Product Manager,7,"Agile, Java, CSS, AWS",PhD,Rejected,Austin,96070,99
6504,Applicant_6504,Data Scientist,7,"Java, Cloud Computing, React, C++, Data Science, Excel, Python",Master's,Interview,Dallas,90183,99
4770,Applicant_4770,Data Analyst,8,"SQL, Git, Deep Learning, Machine Learning",Bachelor's,Offer Made,San Francisco,60815,66
2167,Applicant_2167,Product Manager,6,"Power BI, Python, React",Associate's,Not Shortlisted,Austin,120665,66
9739,Applicant_9739,UX Designer,2,"Agile, React, Git, HTML, AWS, Cloud Computing",Master's,Interview,Seattle,66329,91
7261,Applicant_7261,Software Developer,8,"Git, Machine Learning, SQL, C++, Excel",Associate's,Interview,Boston,123554,51
8428,Applicant_8428,Web Developer,8,"SQL, Communication, Excel, CSS, Tableau",PhD,Rejected,Los Angeles,63714,59
9724,Applicant_9724,Product Manager,9,"CSS, Docker, Java, Deep Learning, HTML",Associate's,Not Shortlisted,Chicago,120721,83
5379,Applicant_5379,HR Manager,4,"Communication, JavaScript, Angular, CSS, Java",Associate's,Not Shortlisted,New York,101109,86
6269,Applicant_6269,Product Manager,6,"Git, Excel, Docker, Java",Associate's,Under Review,San Francisco,79222,92
7126,Applicant_7126,Software Developer,6,"Agile, HTML, Machine Learning, Project Management, Angular, Data Science",Bachelor's,Rejected,Dallas,122236,100
3143,Applicant_3143,Data Analyst,9,"Cloud Computing, Data Science, Project Management",Associate's,Under Review,Boston,62808,72
4845,Applicant_4845,Data Analyst,4,"C++, AWS, Agile, React",Master's,Not Shortlisted,Austin,96130,77
2136,Applicant_2136,UX Designer,7,"Power BI, Docker, HTML, SQL, Agile, CSS",Master's,Interview,Dallas,107058,60
6576,Applicant_6576,Data Scientist,8,"Cloud Computing, HTML, Git, JavaScript, Project Management, React",Associate's,Under Review,Los Angeles,143734,89
7845,Applicant_7845,Product Manager,10,"Angular, Power BI, Project Management, Machine Learning, Java, Git",PhD,Under Review,New York,107296,95
1571,Applicant_1571,Product Manager,7,"Tableau, Agile, Excel, Power BI, Docker, JavaScript",Associate's,Interview,Austin,129313,65
8736,Applicant_8736,HR Manager,10,"HTML, Machine Learning, Cloud Computing",PhD,Under Review,Austin,54053,81
7749,Applicant_7749,Software Developer,3,"React, Project Management, Cloud Computing, HTML, Java, CSS",PhD,Not Shortlisted,Austin,66702,82
7755,Applicant_7755,HR Manager,2,"React, Tableau, CSS, Power BI, Java, AWS, Docker",Bachelor's,Not Shortlisted,Dallas,100239,76
1430,Applicant_1430,HR Manager,3,"Python, Tableau, Angular, Excel, HTML, Java, CSS",Master's,Rejected,Los Angeles,149932,57
2020,Applicant_2020,UX Designer,5,"Power BI, AWS, Angular, Cloud Computing, Deep Learning, Data Science",Bachelor's,Offer Made,Chicago,70090,60
8407,Applicant_8407,Data Analyst,2,"Data Science, AWS, Agile, Deep Learning, HTML",Bachelor's,Rejected,Los Angeles,124089,59
5017,Applicant_5017,Data Scientist,4,"Data Science, Communication, Tableau, AWS, Project Management, HTML",Associate's,Interview,Chicago,136664,51
6165,Applicant_6165,Web Developer,4,"CSS, SQL, Deep Learning, Angular",Associate's,Under Review,Chicago,90280,80
4824,Applicant_4824,Web Developer,8,"Data Science, Power BI, HTML, Deep Learning, Tableau, Project Management, Docker",PhD,Not Shortlisted,Los Angeles,93925,89
4460,Applicant_4460,Software Developer,10,"React, Communication, AWS, Machine Learning, Excel",PhD,Not Shortlisted,Chicago,71563,75
3256,Applicant_3256,Data Analyst,10,"Communication, C++, React, Java, Angular, Data Science",Master's,Offer Made,Austin,82365,77
7393,Applicant_7393,Software Developer,7,"AWS, Power BI, Machine Learning, Communication, Excel, JavaScript, SQL",Bachelor's,Rejected,Seattle,79157,70
1615,Applicant_1615,Product Manager,1,"React, C++, Cloud Computing, JavaScript, Tableau",Bachelor's,Offer Made,Chicago,122008,97
7949,Applicant_7949,Web Developer,4,"Excel, Git, React, Tableau, SQL, Agile, AWS",PhD,Rejected,New York,87837,84
7868,Applicant_7868,HR Manager,6,"SQL, JavaScript, Project Management, Python, Java",PhD,Offer Made,Austin,128155,52
5694,Applicant_5694,Product Manager,9,"AWS, Communication, Deep Learning, Git, React, Angular",Master's,Under Review,Dallas,135578,90
5649,Applicant_5649,Web Developer,1,"Project Management, Java, Deep Learning, Machine Learning",Associate's,Offer Made,New York,69044,61
8550,Applicant_8550,Data Analyst,6,"HTML, Deep Learning, Java, AWS, SQL",Master's,Interview,Austin,105256,70
9982,Applicant_9982,UX Designer,7,"Docker, Angular, Deep Learning, Project Management",Bachelor's,Interview,Boston,92291,86
8245,Applicant_8245,Data Analyst,8,"Agile, Project Management, Communication, CSS, Data Science, SQL",PhD,Offer Made,Boston,133958,79
9286,Applicant_9286,Product Manager,8,"CSS, Project Management, Tableau",Master's,Rejected,Boston,133924,76
1723,Applicant_1723,Web Developer,5,"Machine Learning, SQL, Communication, Angular, Python",Bachelor's,Rejected,Dallas,140053,87
1256,Applicant_1256,Software Developer,8,"AWS, Excel, Tableau, Power BI, Project Management, Cloud Computing",Associate's,Rejected,Chicago,120744,70
7551,Applicant_7551,Product Manager,8,"React, Excel, Tableau, AWS, Git",PhD,Interview,New York,121623,65
